mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,zcr,rms,spectral_centroid,spectral_bandwidth,label
-654.929931640625,71.57450103759766,7.449482440948486,16.785377502441406,5.796696662902832,6.8449506759643555,-6.0218377113342285,-7.277276039123535,-10.08358383178711,-7.048621654510498,1.1832777261734009,1.3138242959976196,0.2472919225692749,0.2797588641826923,0.0027262906078249216,2992.7532970208604,2382.0747457891634,1.0
-633.1543579101562,76.83350372314453,-2.7698071002960205,18.250520706176758,6.606540203094482,3.407945394515991,-5.267100811004639,-9.887470245361328,-11.922185897827148,-5.587942123413086,3.965386390686035,-1.133795976638794,0.5591403245925903,0.25435697115384615,0.002824870403856039,2945.434455369464,2303.3503431523327,1.0
-617.6649169921875,72.74565124511719,-5.143163204193115,14.449505805969238,4.8222808837890625,-3.415863275527954,-6.607714653015137,-7.702531814575195,-13.364721298217773,-2.803640842437744,-1.5462344884872437,-7.905725002288818,1.308496117591858,0.34844876802884617,0.004918072838336229,2834.909832970386,2476.1917171153145,1.0
-604.74169921875,72.35881805419922,-7.0398664474487305,17.524005889892578,7.228789806365967,-2.1225249767303467,-7.889883041381836,-5.813410758972168,-16.041372299194336,-1.828169345855713,-0.0939139723777771,-7.587061882019043,3.697981595993042,0.30133713942307694,0.00565870339050889,2642.669481644998,2368.872323829969,1.0
-624.7451782226562,73.17283630371094,-2.796731472015381,15.163055419921875,2.1096770763397217,-0.23702016472816467,-6.708165168762207,-8.60998249053955,-16.247543334960938,-3.930506467819214,2.7480263710021973,-8.271039962768555,2.242187976837158,0.2905498798076923,0.004411788657307625,2867.212688407961,2399.2583984616604,1.0
-609.85107421875,67.12106323242188,-2.721703052520752,20.874361038208008,1.1470487117767334,-0.8749040961265564,-4.194291591644287,-8.385299682617188,-16.97502326965332,-5.451603412628174,-0.0048657930456101894,-6.566744804382324,2.652344226837158,0.3465970552884615,0.004613947588950396,2863.5283481165607,2351.523727433611,1.0
-557.183349609375,59.016998291015625,-7.793509006500244,6.584481239318848,-2.0007266998291016,-1.8441814184188843,-14.622894287109375,-10.370556831359863,-13.387652397155762,-11.16949462890625,-1.0834388732910156,-8.659689903259277,-2.3286144733428955,0.2996356670673077,0.00787289347499609,2997.8377890983793,2485.169237021973,1.0
-525.4160766601562,65.63713073730469,-14.535282135009766,6.030333518981934,2.3343505859375,-2.8081133365631104,-13.947023391723633,-9.67121410369873,-17.98699951171875,-9.413150787353516,3.5330376625061035,-9.907562255859375,-2.3540616035461426,0.23080303485576922,0.009904149919748306,2318.4055196125933,2218.195275580179,1.0
-461.7340393066406,60.66673278808594,-14.954895973205566,8.71471881866455,-1.1689530611038208,-4.240734577178955,-14.565378189086914,-12.59823989868164,-24.225513458251953,-6.827495098114014,-0.3811638355255127,-12.332831382751465,0.05886482819914818,0.22020357572115384,0.014276091940701008,2815.9495688006705,2297.3801920724245,1.0
-478.5174865722656,63.013221740722656,-13.330891609191895,7.061119556427002,-2.0899314880371094,-5.76653528213501,-14.014147758483887,-12.981698036193848,-23.122859954833984,-9.875228881835938,-2.538890838623047,-9.424001693725586,-0.5309563279151917,0.259375,0.013352072797715664,2948.5463871365646,2371.0326349383804,1.0
-635.3394165039062,76.43203735351562,-3.316652297973633,17.48462677001953,8.464237213134766,-3.9743258953094482,-3.503883123397827,-11.079561233520508,-14.081591606140137,-5.602633953094482,-5.180110454559326,-2.111734390258789,-1.0305095911026,0.26280799278846156,0.002745009958744049,2788.4519414175384,2426.4150450983457,2.0
-665.4506225585938,77.56654357910156,-1.3245609998703003,19.562101364135742,10.074894905090332,-0.5747197270393372,0.18488651514053345,-9.010740280151367,-12.226951599121094,-6.5652666091918945,-2.0868656635284424,-2.406622886657715,-2.094449043273926,0.3108473557692308,0.002371079521253705,2740.9214050150126,2487.453637381231,2.0
-707.583251953125,70.14361572265625,-4.024363994598389,16.276506423950195,7.631593227386475,-2.0766406059265137,-2.033007860183716,-8.81269359588623,-12.769000053405762,-4.4584197998046875,-1.175276517868042,-1.5897102355957031,-1.5073601007461548,0.2626126802884615,0.002035183133557439,3162.010331082413,2456.154149925034,2.0
-690.656494140625,66.8830795288086,0.7830219268798828,17.50881576538086,6.749461650848389,-0.1973448246717453,1.3845857381820679,-8.455476760864258,-13.747968673706055,-4.477410316467285,-2.704862117767334,-2.7846105098724365,-0.0826878547668457,0.33923527644230766,0.0025757120456546545,3112.363511990658,2501.680880653974,2.0
-624.7600708007812,77.32270812988281,-0.0409773588180542,20.31477928161621,9.103448867797852,-2.9975523948669434,-1.7546039819717407,-9.959386825561523,-12.272592544555664,-2.161027669906616,-3.2407755851745605,-3.4289169311523438,-0.29821860790252686,0.2739295372596154,0.0036883889697492123,2652.7926175310185,2364.372007843853,2.0
-588.0421142578125,62.543704986572266,-6.109663486480713,12.850621223449707,4.485162734985352,-4.513830184936523,-10.72525691986084,-8.84455394744873,-18.670127868652344,-5.493899345397949,-2.744574785232544,-8.592841148376465,0.3823263347148895,0.2648174579326923,0.0059182229451835155,3064.093716525012,2482.1669867760133,2.0
-579.2756958007812,67.96273803710938,-7.2322540283203125,16.873790740966797,4.767369747161865,-3.4902570247650146,-8.522130966186523,-11.56463623046875,-22.936941146850586,-6.0994343757629395,-2.845628023147583,-9.018747329711914,0.42405152320861816,0.25433067908653845,0.006230088882148266,2911.339929365371,2333.959103533569,2.0
-559.404541015625,62.791446685791016,-5.211582660675049,16.395334243774414,2.764341115951538,-3.956799268722534,-8.733220100402832,-11.044164657592773,-19.826826095581055,-4.80503511428833,-1.7142735719680786,-7.573173999786377,0.5055547952651978,0.314453125,0.007583582773804665,3022.622590618223,2428.722115741433,2.0
-493.347412109375,54.38095474243164,-7.96016263961792,16.022602081298828,-2.0132336616516113,-3.7764596939086914,-5.712547779083252,-2.0175766944885254,-16.12436866760254,-6.239443778991699,-1.1758036613464355,-6.172417640686035,-0.9436919093132019,0.2396484375,0.01114171463996172,3038.484442781441,2366.4130211392257,2.0
-467.2314453125,51.97048568725586,-7.2558979988098145,10.258112907409668,-4.733808994293213,-4.993406295776367,-9.361727714538574,-11.243205070495605,-17.251888275146484,-8.87273120880127,-5.9335713386535645,-8.581940650939941,-4.554075717926025,0.25155498798076925,0.012680983170866966,3312.9302543938857,2505.549382747941,2.0
-543.78857421875,52.73125076293945,-1.8352917432785034,13.779484748840332,-0.5293407440185547,-2.0978264808654785,-6.129654407501221,-7.702122211456299,-15.636350631713867,-4.810749530792236,-4.295177459716797,-5.1358842849731445,-1.1826212406158447,0.3471116286057692,0.0080175269395113,3007.1816004818425,2475.095445835341,2.0
-487.8391418457031,54.58111572265625,-3.7749576568603516,10.430044174194336,-0.16767413914203644,-4.480579853057861,-5.535919666290283,-8.27945327758789,-18.892133712768555,-6.310821533203125,-3.329665422439575,-7.30537223815918,0.20788849890232086,0.2798302283653846,0.013466709293425083,2962.2647503288695,2361.3566385011914,2.0
-279.5751953125,36.49165344238281,-27.638330459594727,1.7149784564971924,-16.333364486694336,-7.043592929840088,-16.995216369628906,-17.426820755004883,-18.011829376220703,-11.735479354858398,-7.857818126678467,-5.93922233581543,-9.297102928161621,0.17784705528846154,0.07279639691114426,3062.357039266875,2493.0220266401006,2.0
-295.1082458496094,19.235218048095703,-28.521434783935547,6.623513698577881,-10.311882972717285,-6.136231422424316,-16.278711318969727,-11.184524536132812,-20.104331970214844,-11.986926078796387,-5.602142810821533,-10.092440605163574,-5.442154407501221,0.2312687800480769,0.04370231553912163,3525.5659770078046,2462.0869490797263,2.0
-334.8572692871094,31.797277450561523,-19.010318756103516,7.6938629150390625,-10.078791618347168,-8.349573135375977,-13.611812591552734,-7.527700424194336,-19.69859504699707,-9.487884521484375,-5.932713031768799,-10.24671459197998,-3.0152151584625244,0.2343036358173077,0.044857632368803024,3324.9947244698087,2423.0187953667464,2.0
-251.80209350585938,20.304832458496094,-27.175304412841797,-0.5294362902641296,-9.930996894836426,-8.532934188842773,-21.683256149291992,-15.329961776733398,-18.45811653137207,-11.914017677307129,-4.145768642425537,-10.302326202392578,-7.737851619720459,0.22476337139423078,0.11641225218772888,3327.249250820692,2500.4175727043876,2.0
-553.4542236328125,70.4270248413086,2.277656078338623,17.08087730407715,9.985262870788574,-3.3647613525390625,-5.49163293838501,-10.769657135009766,-15.301410675048828,-2.0076005458831787,-3.03515625,0.3628171384334564,4.2202324867248535,0.20424053485576923,0.007276593241840601,2342.4381429874347,2461.0396146196467,0.0
-566.37744140625,66.02569580078125,-7.69298791885376,10.705452919006348,5.003111839294434,-5.118708610534668,-9.843180656433105,-14.792449951171875,-19.767763137817383,-5.043388366699219,-4.307223320007324,-7.539035797119141,-0.4105537533760071,0.30618614783653847,0.006862002424895763,2593.167380108281,2421.782766209479,0.0
-600.794677734375,64.28276824951172,5.171176433563232,19.399751663208008,10.169692993164062,3.2903988361358643,-1.670790672302246,-6.070330619812012,-9.351086616516113,0.22744953632354736,-0.3821260929107666,-0.39844009280204773,2.629153251647949,0.28893855168269234,0.005614159628748894,2621.4558333749524,2545.4724724409557,0.0
-581.5341796875,68.02118682861328,-5.417031288146973,18.384679794311523,6.8079681396484375,-1.4504144191741943,-4.730414390563965,-11.607879638671875,-12.463957786560059,-2.049842596054077,-2.29239821434021,-2.1348986625671387,-0.3066293001174927,0.28202373798076924,0.0056124357506632805,2895.8555747050705,2401.735393525706,0.0
-438.8433532714844,42.45326614379883,-10.254343032836914,8.530149459838867,0.5280428528785706,6.4160685539245605,-4.652082920074463,-11.229808807373047,-14.092232704162598,-4.510528087615967,1.4694645404815674,-0.5621543526649475,-0.2467900812625885,0.21043419471153846,0.012217591516673565,3313.7401640299413,2670.750150751658,0.0
-367.6031494140625,47.56388473510742,-19.17367172241211,-0.6565116047859192,1.0296509265899658,-3.0429763793945312,-11.210455894470215,-14.726442337036133,-19.544933319091797,-10.661590576171875,-4.626439571380615,-7.969015598297119,-7.543767929077148,0.13500225360576923,0.029954224824905396,2548.1128404753986,2505.2883665800596,0.0
-315.90850830078125,46.929115295410156,-20.5743350982666,-1.002516746520996,-7.9178290367126465,-3.2367916107177734,-12.470691680908203,-20.102508544921875,-20.631542205810547,-12.320645332336426,-5.757235050201416,-10.480477333068848,-10.255996704101562,0.16072716346153845,0.04848133772611618,2895.8368787125182,2527.9141632235696,0.0
-376.0661926269531,49.834739685058594,-18.783641815185547,0.0471571683883667,-2.956287384033203,-0.6586698293685913,-15.782602310180664,-14.653610229492188,-19.060962677001953,-12.987939834594727,2.090550661087036,-8.8927583694458,-8.775359153747559,0.16016000600961539,0.03219930827617645,2621.5861670252416,2354.528258638589,0.0
-596.9130859375,77.41116333007812,-3.233186721801758,13.730674743652344,3.457307815551758,0.317881315946579,-8.857134819030762,-8.8056001663208,-17.552433013916016,-6.163378715515137,-1.3357166051864624,-9.528826713562012,-1.8174254894256592,0.22242337740384616,0.0033355203922837973,2591.58059794557,2363.925087082891,2.0
-569.8479614257812,65.85113525390625,0.20668663084506989,5.641087055206299,3.296703815460205,-1.0942240953445435,-12.153417587280273,-8.74114990234375,-17.524972915649414,-6.820376396179199,-1.1830402612686157,-8.358424186706543,-4.073903560638428,0.23740609975961538,0.0038984583225101233,2958.2803598947235,2555.5380062550985,2.0
-633.6690063476562,69.67292785644531,2.8777925968170166,17.18284034729004,1.4009723663330078,3.525085926055908,-6.427487373352051,-13.888357162475586,-9.047646522521973,-3.4387404918670654,-3.8268637657165527,-4.66996955871582,-1.2289680242538452,0.2766301081730769,0.0036030528135597706,3050.8529262598413,2328.6196993919148,2.0
-617.4260864257812,68.98707580566406,-1.938531756401062,12.818857192993164,-0.773396909236908,4.144536018371582,-7.276689529418945,-13.169300079345703,-9.733227729797363,-2.017712354660034,-0.06062328815460205,-5.202639579772949,-0.7502506971359253,0.31267653245192306,0.003667473793029785,3082.630370300659,2324.183956465283,2.0
-441.7996520996094,43.90361404418945,-10.508599281311035,-1.8258981704711914,-12.697945594787598,-4.204880714416504,-14.675969123840332,-19.1898250579834,-18.233226776123047,-10.435376167297363,-4.964926242828369,-5.000943660736084,-8.327341079711914,0.19552283653846153,0.013943222351372242,3003.4866941153996,2499.439258134083,2.0
-433.6138916015625,43.69446563720703,-10.206268310546875,3.2042324542999268,-12.940404891967773,-8.481557846069336,-23.638315200805664,-21.118532180786133,-12.593389511108398,-8.789915084838867,-6.891330718994141,-7.673556327819824,-8.955267906188965,0.2556415264423077,0.016867630183696747,3192.321347845865,2446.318803094997,2.0
-459.72271728515625,51.22753143310547,9.845078468322754,-0.6946060061454773,-10.45101261138916,-0.29198142886161804,-15.993677139282227,-19.730436325073242,-6.340784072875977,-11.634178161621094,-12.209992408752441,-3.5789031982421875,-9.535064697265625,0.21202298677884615,0.015045860782265663,3067.1472895905863,2510.625441852375,2.0
-456.88592529296875,42.877140045166016,-3.19149112701416,4.027707576751709,-4.995848655700684,-3.04953932762146,-16.033056259155273,-20.275604248046875,-9.740494728088379,-8.397113800048828,-11.3557767868042,-6.311079502105713,-9.848257064819336,0.3231670673076923,0.015406402759253979,3251.4767705131967,2548.7678110491943,2.0
-640.1072387695312,59.908905029296875,-0.49918293952941895,9.309428215026855,5.101847171783447,-2.8551852703094482,-6.819937229156494,-7.483891010284424,-10.998488426208496,-6.662956237792969,-0.2936877906322479,-6.014995098114014,-0.9153798818588257,0.3098970853365385,0.0035500305239111185,3190.039526130206,2607.6079451767073,0.0
-670.2586669921875,57.40180587768555,-3.798410415649414,11.43392276763916,7.354196071624756,-2.259213447570801,-6.913163661956787,-6.5362958908081055,-10.802916526794434,-1.6844184398651123,-1.2126929759979248,-6.329977512359619,-0.5110795497894287,0.33524263822115385,0.003404189832508564,3358.9561945072232,2652.648761366189,0.0
-629.4691162109375,66.25637817382812,-0.16703151166439056,15.19271183013916,4.024291038513184,-1.3340190649032593,-4.704578876495361,-8.643548011779785,-13.026650428771973,-3.057328939437866,-0.9746683239936829,-4.49436616897583,-2.311180353164673,0.33263596754807695,0.003924012184143066,2995.0089309227724,2478.3910670837417,0.0
-651.7337036132812,53.45431900024414,-1.9630851745605469,8.893314361572266,-0.5076768398284912,-4.242456436157227,-4.688914775848389,-7.823227405548096,-10.278509140014648,-5.916244983673096,-1.0224037170410156,-7.140719413757324,-1.031451940536499,0.34329552283653847,0.004260348156094551,3415.6660636040665,2639.087507949543,0.0
-577.7820434570312,58.5098762512207,-6.2204179763793945,9.830901145935059,4.708462238311768,-3.0383565425872803,-9.170291900634766,-7.2266693115234375,-12.629124641418457,-5.407505035400391,0.4874265789985657,-8.963977813720703,0.13273045420646667,0.23048377403846154,0.008177069947123528,3064.0817312963204,2536.516276577621,0.0
-521.0706787109375,49.48208236694336,-6.351348400115967,8.50459098815918,-0.05449359491467476,-4.093586444854736,-7.969563007354736,-9.074275016784668,-13.671363830566406,-8.033177375793457,-1.5855344533920288,-8.021611213684082,-2.417717695236206,0.20922100360576923,0.011155521497130394,3247.544062194171,2613.210113281961,0.0
-560.4915161132812,52.426734924316406,-5.11149787902832,8.977957725524902,0.6321241855621338,-4.822260856628418,-7.845127105712891,-10.946014404296875,-17.13973617553711,-2.9700429439544678,-3.2210352420806885,-6.58699893951416,-1.1457315683364868,0.2540790264423077,0.008101117797195911,3278.7586313597,2579.4500101541043,0.0
-558.5650024414062,50.76189041137695,-6.084074020385742,6.604547500610352,-0.6661725640296936,-0.8022444248199463,-9.395023345947266,-10.563867568969727,-12.319563865661621,-5.730020999908447,-1.5790001153945923,-6.260156154632568,-1.9923771619796753,0.3231407752403846,0.010296117514371872,3066.1887360083856,2581.640110490001,0.0
-617.6220703125,60.908241271972656,-14.640981674194336,7.647519588470459,-7.158915042877197,-6.118697643280029,-7.7665205001831055,-11.279056549072266,-5.2758026123046875,-1.340304970741272,-5.930812835693359,-2.6811435222625732,-6.385025501251221,0.20860877403846154,0.004361579194664955,2349.8399475853444,1881.5592626734037,1.0
-614.4329223632812,55.62117385864258,-15.858856201171875,11.361824035644531,-8.984183311462402,-5.348067760467529,-7.666393756866455,-9.764595985412598,-4.027876377105713,-2.792759895324707,-4.266301155090332,-3.034703254699707,-6.853373050689697,0.24116586538461537,0.0042271604761481285,3079.0110300511024,2191.5456093528524,1.0
-579.7927856445312,60.562034606933594,-16.48183822631836,3.086418390274048,-8.405158996582031,-5.941259860992432,-8.65492057800293,-12.8721284866333,-7.325881004333496,-2.961369752883911,-6.592276096343994,-3.7628173828125,-8.158987045288086,0.26555739182692306,0.0066788881085813046,3265.358696258853,2324.738873775166,1.0
-603.95458984375,53.109886169433594,-14.2033052444458,4.003042221069336,-9.12049674987793,-7.118875503540039,-8.23799991607666,-13.130699157714844,-7.427944660186768,-3.798217296600342,-6.575212001800537,-3.6623096466064453,-9.972636222839355,0.25967172475961536,0.0057703908532857895,3220.394914222884,2324.1036294369846,1.0
-617.6198120117188,62.01335525512695,-8.273698806762695,12.308873176574707,-8.103559494018555,-3.8152987957000732,-5.485691547393799,-10.345802307128906,-4.142067909240723,-2.747607946395874,-3.90543794631958,-5.251412391662598,-5.748554229736328,0.2434607872596154,0.004208324011415243,2947.3211103832973,2311.1812413268785,1.0
-608.5597534179688,57.53028869628906,-13.187726974487305,9.454849243164062,-9.861115455627441,-5.23586893081665,-6.250868797302246,-12.451906204223633,-4.898614406585693,-4.589282512664795,-4.299145698547363,-8.724770545959473,-6.9988250732421875,0.13023587740384615,0.004499083384871483,2569.4760361310077,2034.7820790677395,1.0
-610.8526000976562,54.31328201293945,-10.347596168518066,3.0222015380859375,-7.593367576599121,-6.046664714813232,-9.670184135437012,-12.049543380737305,-8.043782234191895,-3.4598326683044434,-8.075511932373047,-6.216599464416504,-9.098942756652832,0.11978290264423076,0.004686541855335236,2103.315697881359,1637.9469488869954,1.0
-597.188720703125,57.345726013183594,-16.70541000366211,0.4277137219905853,-10.379302978515625,-7.769084930419922,-9.85720443725586,-14.857036590576172,-8.37691593170166,-4.707830905914307,-7.7234883308410645,-6.159924507141113,-11.947244644165039,0.20397010216346154,0.00479791359975934,2860.2621337624696,1992.4074594350259,1.0
-604.29833984375,48.566951751708984,-6.743845462799072,10.351243019104004,-9.692866325378418,-7.642908096313477,-4.648891925811768,-9.588619232177734,-9.765378952026367,-3.8869762420654297,-5.27002477645874,-7.9019622802734375,-6.125539302825928,0.28287259615384613,0.003617965616285801,3127.1617079943594,2256.631402350978,1.0
-606.7674560546875,54.01958084106445,-11.208139419555664,9.425698280334473,-12.402373313903809,-4.3672637939453125,-5.668321132659912,-11.713736534118652,-7.636550426483154,-5.727612018585205,-2.304332971572876,-8.462908744812012,-7.566747665405273,0.13392803485576923,0.00400095758959651,2234.862837027112,1772.7196747306803,1.0
-601.7057495117188,45.52587890625,-9.619793891906738,0.23845966160297394,-12.556730270385742,-4.1555633544921875,-9.954110145568848,-13.46544075012207,-11.942008018493652,-4.4680562019348145,-7.524997234344482,-9.392478942871094,-9.659756660461426,0.22865084134615385,0.004521690774708986,2726.502905299119,1884.9645990292586,1.0
-605.8409423828125,50.30577087402344,-7.027606964111328,2.435150146484375,-11.750740051269531,-4.136733531951904,-9.970069885253906,-13.154439926147461,-10.240018844604492,-2.920992136001587,-6.188910484313965,-9.843851089477539,-10.469085693359375,0.1316143329326923,0.004397442564368248,2211.5459878374277,1728.4978448497004,1.0
-551.8705444335938,51.3570442199707,-25.96874237060547,9.861427307128906,-8.600744247436523,-7.693766117095947,-5.773360252380371,-15.616196632385254,-5.469703197479248,-4.110151290893555,-6.654927730560303,-3.2464561462402344,-10.166168212890625,0.3166691706730769,0.008125916123390198,2983.376882255158,2341.333573873978,1.0
-564.5528564453125,53.187530517578125,-24.062423706054688,13.089003562927246,-9.290374755859375,-9.1129789352417,-6.201709747314453,-15.750732421875,-4.522726058959961,-5.0792317390441895,-7.7027692794799805,-2.1910762786865234,-9.61106014251709,0.29007662259615385,0.007457070983946323,3241.1608096507352,2299.0494114085877,1.0
-554.5257568359375,51.52033996582031,-27.42251205444336,5.703898906707764,-10.870843887329102,-8.941542625427246,-11.382237434387207,-18.61016082763672,-6.171229839324951,-4.275341987609863,-10.047158241271973,-2.6369338035583496,-12.409747123718262,0.21276292067307692,0.008418558165431023,2454.9351328685,1784.4996032172232,1.0
-553.4611206054688,54.89765548706055,-21.45484161376953,8.630348205566406,-9.315546989440918,-8.664934158325195,-11.184057235717773,-16.1028995513916,-3.904177665710449,-2.620759963989258,-8.530821800231934,-2.0806586742401123,-10.324419021606445,0.3325232872596154,0.008091706782579422,3086.5039999208734,2369.6168424725583,1.0
-448.9671325683594,39.64352035522461,-36.766448974609375,8.450593948364258,-13.960494041442871,-18.289608001708984,-8.37775993347168,-19.257631301879883,-4.86201810836792,-9.765321731567383,-11.545462608337402,-2.7112948894500732,-14.311985969543457,0.1636268028846154,0.020212069153785706,2274.5464912136067,1894.3770678038168,1.0
-445.64483642578125,43.76949691772461,-37.52573776245117,7.360160827636719,-11.584234237670898,-19.096141815185547,-10.118706703186035,-17.15952491760254,-6.201037406921387,-7.219052791595459,-11.369202613830566,-0.7927919626235962,-13.174395561218262,0.20805288461538463,0.020591726526618004,2991.3836252246824,2324.986156927848,1.0
-498.09912109375,46.784080505371094,-28.40377426147461,5.468403339385986,-7.901919364929199,-14.9255952835083,-14.439228057861328,-18.42432975769043,-5.1387481689453125,-4.369960784912109,-14.330111503601074,-2.6191372871398926,-13.1755952835083,0.2533653846153846,0.014212642796337605,2783.035228098509,2275.474969338167,1.0
-485.761474609375,46.442291259765625,-29.198408126831055,5.030581474304199,-11.199267387390137,-16.43678092956543,-11.842373847961426,-18.571455001831055,-8.121685028076172,-7.700717449188232,-14.12066650390625,-2.3577966690063477,-15.113805770874023,0.13930288461538462,0.01657482609152794,2228.781728806045,1741.0587444062185,1.0
-634.625,60.4809684753418,-14.418085098266602,7.1710052490234375,-9.347562789916992,-6.161779880523682,-8.530892372131348,-13.159185409545898,-7.175818920135498,-4.598233699798584,-5.713486671447754,-6.383281230926514,-6.059098243713379,0.11017878605769231,0.0036190510727465153,1669.3892170263737,1543.8994532031227,2.0
-625.9033813476562,64.93067169189453,-15.870938301086426,8.682173728942871,-8.498435974121094,-5.324641227722168,-6.741917133331299,-11.946589469909668,-8.222256660461426,-1.7030818462371826,-6.138476371765137,-4.210599899291992,-6.515758991241455,0.1302509014423077,0.003942744340747595,1840.417951199899,1554.9266491321837,2.0
-624.3681640625,53.24006652832031,-6.652984619140625,5.049097537994385,-6.505030632019043,-6.055049896240234,-11.73948860168457,-14.263784408569336,-5.591571807861328,-3.6458404064178467,-7.925407409667969,-4.307059288024902,-8.161493301391602,0.15516451322115385,0.004050721414387226,2029.352229704141,1710.4107600613509,2.0
-640.7920532226562,54.49142837524414,-8.376988410949707,7.694500923156738,-4.522482395172119,-5.0608415603637695,-8.877494812011719,-12.470507621765137,-6.991898059844971,-0.5460851788520813,-7.331770420074463,-3.974972724914551,-7.385146141052246,0.16294320913461538,0.00370975024998188,2679.3611370804906,2066.6962299547595,2.0
-624.8001098632812,55.09218215942383,-14.563364028930664,6.030553817749023,-12.344507217407227,-8.651983261108398,-12.530376434326172,-16.859251022338867,-11.235419273376465,-4.536636829376221,-9.316594123840332,-2.483680486679077,-8.321608543395996,0.17805363581730768,0.0033280188217759132,2387.5778230485444,1955.4760086392112,2.0
-639.3798828125,62.280033111572266,-9.219736099243164,7.940088748931885,-7.132372856140137,-6.664088249206543,-12.3165864944458,-13.997543334960938,-10.534090042114258,-3.3071863651275635,-8.210495948791504,-3.6272811889648438,-8.035021781921387,0.2054725060096154,0.0030591588001698256,2359.157276903888,1806.7104240164206,2.0
-626.8033447265625,52.64673614501953,-8.988842964172363,4.203038215637207,-8.515026092529297,-6.281567573547363,-13.764727592468262,-17.69609832763672,-12.719496726989746,-5.378564834594727,-9.953479766845703,-4.3762054443359375,-11.109565734863281,0.1663837139423077,0.004487082362174988,2796.891167740135,2127.322916859745,2.0
-622.8023071289062,52.600852966308594,-9.527117729187012,5.045889854431152,-7.4748077392578125,-9.170343399047852,-15.431809425354004,-16.72205352783203,-10.639625549316406,-3.2124452590942383,-11.64450454711914,-4.149407386779785,-10.019213676452637,0.1663536658653846,0.003815228817984462,2251.756400766549,1741.8561735932524,2.0
